"id","item","code","name","segment","ncms"
"cest_1709501","95.1","17.095.01","Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas em outras posições, excluídos os amendoins e castanhas tipo aperitivo, da posição 2008.1, em embalagens superior a 1 kg","16","2008"
"cest_1709600","96","17.096.00","Café torrado e moído, em embalagens de conteúdo inferior ou igual a 2 kg, exceto os classificados nos CEST 17.096.04 e 17.096.05","16","901"
"cest_1709601","96.1","17.096.01","Café torrado e moído, em embalagens de conteúdo superior a 2 kg","16","901"
"cest_1709602","96.2","17.096.02","Café torrado em grão, em embalagens de conteúdo inferior ou igual a 2 kg","16","901"
"cest_1709603","96.3","17.096.03","Café torrado em grão, em embalagens de conteúdo superior a 2 kg","16","901"
"cest_1709604","96.4","17.096.04","Café torrado e moído, em cápsulas, exceto os descritos no CEST 17.096.05","16","901"
"cest_1709605","96.5","17.096.05","Café descafeinado torrado e moído, em cápsulas","16","901"
"cest_1709700","97","17.097.00","Chá, mesmo aromatizado","16","0902,12119090,21069090"
"cest_1709800","98","17.098.00","Mate","16","903"
"cest_1709900","99","17.099.00","Açúcar refinado, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","16","17011,17019900"
"cest_1709901","99.1","17.099.01","Açúcar refinado, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg","16","17011,17019900"
"cest_1709902","99.2","17.099.02","Açúcar refinado, em embalagens de conteúdo superior a 5 kg","16","17011,17019900"
"cest_1710000","100","17.100.00","Açúcar refinado adicionado de aromatizante ou de corante em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","16","17019100"
"cest_1710001","100.1","17.100.01","Açúcar refinado adicionado de aromatizante ou de corante em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg","16","17019100"
"cest_1710002","100.2","17.100.02","Açúcar refinado adicionado de aromatizante ou de corante em embalagens de conteúdo superior a 5 kg","16","17019100"
"cest_1710100","101","17.101.00","Açúcar cristal, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","16","17011,17019900"
"cest_1710101","101.1","17.101.01","Açúcar cristal, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg","16","17011,17019900"
"cest_1710102","101.2","17.101.02","Açúcar cristal, em embalagens de conteúdo superior a 5 kg","16","17011,17019900"
"cest_1710200","102","17.102.00","Açúcar cristal adicionado de aromatizante ou de corante, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","16","17019100"
"cest_1710201","102.1","17.102.01","Açúcar cristal adicionado de aromatizante ou de corante, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg","16","17019100"
"cest_1710202","102.2","17.102.02","Açúcar cristal adicionado de aromatizante ou de corante, em embalagens de conteúdo superior a 5 kg","16","170191"
"cest_1710300","103","17.103.00","Outros tipos de açúcar, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","16","17011,17019900"
"cest_1710301","103.1","17.103.01","Outros tipos de açúcar, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg","16","17011,17019900"
"cest_1710302","103.2","17.103.02","Outros tipos de açúcar, em embalagens de conteúdo superior a 5 kg","16","17011,17019900"
"cest_1710400","104","17.104.00","Outros tipos de açúcar adicionado de aromatizante ou de corante, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","16","17019100"
"cest_1710401","104.1","17.104.01","Outros tipos de açúcar adicionado de aromatizante ou de corante, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg","16","17019100"
"cest_1710402","104.2","17.104.02","Outros tipos de açúcar adicionado de aromatizante ou de corante, em embalagens de conteúdo superior a 5 kg","16","17019100"
"cest_1710500","105","17.105.00","Outros açúcares em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","16","1702"
"cest_1710501","105.1","17.105.01","Outros açúcares, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg","16","1702"
"cest_1710502","105.2","17.105.02","Outros açúcares, em embalagens de conteúdo superior a 5 kg","16","1702"
"cest_1710600","106","17.106.00","Milho para pipoca (micro-ondas)","16","20081900"
"cest_1710700","107","17.107.00","Extratos, essências e concentrados de café e preparações à base destes extratos, essências ou concentrados ou à base de café, em embalagens de conteúdo inferior ou igual a 500 g, exceto os classificados no CEST 17.107.01","16","21011"
"cest_1710701","107.1","17.107.01","Extratos, essências e concentrados de café e preparações à base destes extratos, essências ou concentrados ou à base de café, em cápsulas","16","21011"
"cest_1710800","108","17.108.00","Extratos, essências e concentrados de chá ou de mate e preparações à base destes extratos, essências ou concentrados ou à base de chá ou de mate, em embalagens de conteúdo inferior ou igual a 500 g, exceto as bebidas prontas à base de mate ou chá e os itens classificados no CEST 17.108.01","16","21012"
"cest_1710801","108.1","17.108.01","Extratos, essências e concentrados de chá ou de mate e preparações à base destes extratos, essências ou concentrados ou à base de chá ou de mate, em cápsulas","16","21012"
"cest_1710900","109","17.109.00","Preparações em pó para cappuccino e similares, em embalagens de conteúdo inferior ou igual a 500 g","16","18069000,19019090,21011190,21011200"
"cest_1711000","110","17.110.00","Refrescos e outras bebidas prontas para beber, à base de chá e mate","16","22021000"
"cest_1711100","111","17.111.00","Refrescos e outras bebidas não alcoólicas, exceto os refrigerantes e as demais bebidas nos CEST 03.007.00 e 17.110.00","16","22021000"
"cest_1711200","112","17.112.00","Néctares de frutas e outras bebidas não alcoólicas prontas para beber, exceto bebidas hidroeletrolíticas e energéticos","16","22029900"
"cest_1711300","113","17.113.00","Bebidas prontas à base de mate ou chá","16","210120,22029900"
"cest_1711400","114","17.114.00","Bebidas prontas à base de café","16","22029900"
"cest_1711500","115","17.115.00","Bebidas alimentares prontas à base de soja, leite ou cacau, inclusive os produtos denominados bebidas lácteas","16","22029900"
"cest_1711600","116","17.116.00","Sementes de anis (erva-doce), badiana (anis-estrelado), funcho, coentro, cominho ou alcaravia; bagas de zimbro; fruta seca, misturas de fruta seca ou de fruta de casa rija; quando acondicionadas em saquinhos, especialmente, para a preparação de infusões ou de tisanas (“chás”)","16","00813,00909"
"cest_1711700","117","17.117.00","Outras preparações em blocos ou em barras, com peso superior a 2kg, ou no estado líquido, em pasta, em pó, grânulos ou formas semelhantes, em recipientes ou embalagens imediatas de conteúdo superior a 2kg","16","18062000"
"cest_1900100","1","19.001.00","Tinta guache","17","32131000"
"cest_1900200","2","19.002.00","Espiral - perfil para encadernação, de plástico e outros materiais classificados nas posições 3901 a 3914","17","39162000"
"cest_1900300","3","19.003.00","Outros espirais - perfil para encadernação, de plástico e outros materiais classificados nas posições 3901 a 3914","17","39161000,391690"
"cest_1900400","4","19.004.00","Artigos de escritório e artigos escolares de plástico e outros materiais classificados nas posições 3901 a 3914, exceto estojos","17","39261000"
"cest_1900500","5","19.005.00","Maletas e pastas para documentos e de estudante, e artefatos semelhantes","17","42021,42029"
"cest_1900501","5.1","19.005.01","Baús, malas e maletas para viagem","17","42021,42029"
"cest_1900600","6","19.006.00","Prancheta de plástico","17","39269090"
"cest_1900700","7","19.007.00","Bobina para fax","17","48022090,48119090"
"cest_1900800","8","19.008.00","Papel seda","17","4802549"
"cest_1900900","9","19.009.00","Bobina para máquina de calcular, PDV ou equipamentos similares","17","48025499,48025799,48162000"
"cest_1901000","10","19.010.00","Cartolina escolar e papel cartão, brancos e coloridos, cortados em folhas em que um lado seja inferior ou igual a 500 mm e o outro inferior ou igual a 700 mm, quando não dobradas, e peso igual ou superior a 120g/m²; recados autoadesivos (LP note); papéis de presente; todos cortados em tamanho pronto para uso escolar e doméstico","17","4802569,4802579,4802589"
"cest_1901100","11","19.011.00","Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis fotográficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotográfica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por reação química e combinação das camadas cyan, magenta e amarela","17","37031010,37031029,37032000,37039010,37040000,48022000"
"cest_1901200","12","19.012.00","Papel almaço","17","48101390"
"cest_1901300","13","19.013.00","Papel hectográfico","17","48169010"
"cest_1901400","14","19.014.00","Papel celofane e tipo celofane","17","39202019"
"cest_1901500","15","19.015.00","Papel impermeável","17","48062000"
"cest_1901600","16","19.016.00","Papel crepon","17","48081000"
"cest_1901700","17","19.017.00","Papel fantasia","17","48102290"
"cest_1901800","18","19.018.00","Papel-carbono, papel autocopiativo (exceto os vendidos em rolos de diâmetro igual ou superior a 60 cm e os vendidos em folhas de formato igual ou superior a 60 cm de altura e igual ou superior a 90 cm de largura) e outros papéis para cópia ou duplicação (incluídos os papéis para estênceis ou para chapas ofsete), estênceis completos e chapas ofsete, de papel, em folhas, mesmo acondicionados em caixas","17","4809,4816"
"cest_1901900","19","19.019.00","Envelopes, aerogramas, bilhetes-postais não ilustrados e cartões para correspondência, de papel ou cartão, caixas, sacos e semelhantes, de papel ou cartão, contendo um sortido de artigos para correspondência","17","4817"
"cest_1902000","20","19.020.00","Livros de registro e de contabilidade, blocos de notas, de encomendas, de recibos, de apontamentos, de papel para cartas, agendas e artigos semelhantes","17","48201000"
"cest_1902100","21","19.021.00","Cadernos","17","48202000"
"cest_1902200","22","19.022.00","Classificadores, capas para encadernação (exceto as capas para livros) e capas de processos","17","48203000"
"cest_1902300","23","19.023.00","Formulários em blocos tipo “manifold”, mesmo com folhas intercaladas de papel-carbono","17","48204000"
"cest_1902400","24","19.024.00","Álbuns para amostras ou para coleções","17","48205000"
"cest_1902500","25","19.025.00","Pastas para documentos, outros artigos escolares, de escritório ou de papelaria, de papel ou cartão e capas para livros, de papel ou cartão","17","48209000"
"cest_1902600","26","19.026.00","Cartões postais impressos ou ilustrados, cartões impressos com votos ou mensagens pessoais, mesmo ilustrados, com ou sem envelopes, guarnições ou aplicações (conhecidos como cartões de expressão social - de época/sentimento)","17","49090000"
"cest_1902700","27","19.027.00","Canetas esferográficas","17","96081000"
"cest_1902800","28","19.028.00","Canetas e marcadores, com ponta de feltro ou com outras pontas porosas","17","96082000"
"cest_1902900","29","19.029.00","Canetas tinteiro","17","96083000"
"cest_1903000","30","19.030.00","Outras canetas; sortidos de canetas","17","9608"
"cest_1903100","31","19.031.00","Papel cortado “cutsize” (tipo A3, A4, ofício I e II, carta e outros)","17","480256"
"cest_1903200","32","19.032.00","Papel camurça","17","52105990"
"cest_1903300","33","19.033.00","Papel laminado e papel espelho","17","76071190"
"cest_2000100","1","20.001.00","Henna (embalagens de conteúdo inferior ou igual a 200 g)","18","12119090"
"cest_2000101","1.1","20.001.01","Henna (embalagens de conteúdo superior a 200 g)","18","12119090"
"cest_2000200","2","20.002.00","Vaselina","18","27121000"
"cest_2000300","3","20.003.00","Amoníaco em solução aquosa (amônia)","18","28142000"
"cest_2000400","4","20.004.00","Peróxido de hidrogênio, em embalagens de conteúdo inferior ou igual a 500 ml","18","28470000"
"cest_2000500","5","20.005.00","Lubrificação íntima","18","30067000"
"cest_2000600","6","20.006.00","Óleos essenciais (desterpenados ou não), incluídos os chamados “concretos” ou “absolutos”; resinoides; oleorresinas de extração; soluções concentradas de óleos essenciais em gorduras, em óleos fixos, em ceras ou em matérias análogas, obtidas por tratamento de flores através de substâncias gordas ou por maceração; subprodutos terpênicos residuais da desterpenação dos óleos essenciais; águas destiladas aromáticas e soluções aquosas de óleos essenciais, em embalagens de conteúdo inferior ou igual a 500 ml","18","3301"
"cest_2000700","7","20.007.00","Perfumes (extratos)","18","33030010"
"cest_2000800","8","20.008.00","Águas-de-colônia","18","33030020"
"cest_2000900","9","20.009.00","Produtos de maquilagem para os lábios","18","33041000"
"cest_2001000","10","20.010.00","Sombra, delineador, lápis para sobrancelhas e rímel","18","33042010"
"cest_2001100","11","20.011.00","Outros produtos de maquilagem para os olhos","18","33042090"
"cest_2001200","12","20.012.00","Preparações para manicuros e pedicuros, incluindo removedores de esmalte à base de acetona","18","33043000"
"cest_2001300","13","20.013.00","Pós, incluídos os compactos","18","33049100"
"cest_2001400","14","20.014.00","Cremes de beleza, cremes nutritivos e loções tônicas","18","33049910"
"cest_2001500","15","20.015.00","Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele, exceto as preparações solares e antissolares","18","33049990"
"cest_2001600","16","20.016.00","Preparações solares e antissolares","18","33049990"
"cest_2001700","17","20.017.00","Xampus para o cabelo","18","33051000"
"cest_2001800","18","20.018.00","Preparações para ondulação ou alisamento, permanentes, dos cabelos","18","33052000"
"cest_2001900","19","20.019.00","Laquês para o cabelo","18","33053000"
"cest_2002000","20","20.020.00","Outras preparações capilares, incluindo máscaras e finalizadores","18","33059000"
"cest_2002100","21","20.021.00","Condicionadores","18","33059000"
"cest_2002200","22","20.022.00","Tintura para o cabelo","18","33059000"
"cest_2002300","23","20.023.00","Dentifrícios","18","33061000"
"cest_2002400","24","20.024.00","Fios utilizados para limpar os espaços interdentais (fios dentais)","18","33062000"
"cest_2002500","25","20.025.00","Outras preparações para higiene bucal ou dentária","18","33069000"
"cest_2002600","26","20.026.00","Preparações para barbear (antes, durante ou após)","18","33071000"
"cest_2002700","27","20.027.00","Desodorantes (desodorizantes) corporais líquidos, exceto os classificados no CEST 20.027.01","18","33072010"
"cest_2002701","27.1","20.027.01","Loções e óleos desodorantes hidratantes líquidos","18","33072010"
"cest_2002800","28","20.028.00","Antiperspirantes líquidos","18","33072010"
"cest_2002900","29","20.029.00","Outros desodorantes (desodorizantes) corporais, exceto os classificados no CEST 20.029.01","18","33072090"
"cest_2002901","29.1","20.029.01","Outras loções e óleos desodorantes hidratantes","18","33072090"
"cest_2003000","30","20.030.00","Outros antiperspirantes","18","33072090"
"cest_2003100","31","20.031.00","Sais perfumados e outras preparações para banhos","18","33073000"
"cest_2003200","32","20.032.00","Outros produtos de perfumaria preparados","18","33079000"
"cest_2003201","32.1","20.032.01","Outros produtos de toucador preparados","18","33079000"
"cest_2003300","33","20.033.00","Soluções para lentes de contato ou para olhos artificiais","18","33079000"
"cest_2003400","34","20.034.00","Sabões de toucador em barras, pedaços ou figuras moldados, exceto CEST 20.034.01","18","34011190"
"cest_2003401","34.1","20.034.01","Lenços umedecidos","18","34011190"
"cest_2003500","35","20.035.00","Outros sabões, produtos e preparações, em barras, pedaços ou figuras moldados","18","34011900"
"cest_2003600","36","20.036.00","Sabões de toucador sob outras formas","18","34012010"
"cest_2003700","37","20.037.00","Produtos e preparações orgânicos tensoativos para lavagem da pele, na forma de líquido ou de creme, acondicionados para venda a retalho, mesmo contendo sabão","18","34013000"
"cest_2003800","38","20.038.00","Bolsa para gelo ou para água quente","18","40149010"
"cest_2003900","39","20.039.00","Chupetas e bicos para mamadeiras e para chupetas, de borracha","18","40149090"
"cest_2004000","40","20.040.00","Chupetas e bicos para mamadeiras e para chupetas, de silicone","18","39249000,39269040,9269090"
"cest_2004100","41","20.041.00","Malas e maletas de toucador","18","42021"
"cest_2004200","42","20.042.00","Papel higiênico - folha simples","18","48181000"
"cest_2004300","43","20.043.00","Papel higiênico - folha dupla, tripla e quádrupla","18","48181000"
"cest_2004400","44","20.044.00","Lenços (incluídos os de maquilagem) e toalhas de mão","18","48182000"
"cest_2004500","45","20.045.00","Papel toalha de uso institucional do tipo comercializado em rolos igual ou superior a 80 metros e do tipo comercializado em folhas intercaladas","18","48182000"
"cest_2004600","46","20.046.00","Toalhas e guardanapos de mesa","18","48183000"
"cest_2004700","47","20.047.00","Toalhas de cozinha (papel toalha de uso doméstico)","18","48189090"
"cest_2004800","48","20.048.00","Fraldas, exceto os descritos no CEST 20.048.01","18","96190000"
"cest_2004801","48.1","20.048.01","Fraldas de fibras têxteis","18","96190000"
"cest_2004900","49","20.049.00","Tampões higiênicos","18","96190000"
"cest_2005000","50","20.050.00","Absorventes higiênicos externos","18","96190000"
"cest_2005100","51","20.051.00","Hastes flexíveis (uso não medicinal)","18","56012190"
"cest_2005200","52","20.052.00","Sutiã descartável, assemelhados e papel para depilação","18","56039290"
"cest_2005300","53","20.053.00","Pinças para sobrancelhas","18","82032090"
"cest_2005400","54","20.054.00","Espátulas (artigos de cutelaria)","18","82141000"
"cest_2005500","55","20.055.00","Utensílios e sortidos de utensílios de manicuros ou de pedicuros (incluídas as limas para unhas)","18","82142000"
"cest_2005600","56","20.056.00","Termômetros, inclusive o digital","18","90251110,90251990"
"cest_2005700","57","20.057.00","Escovas e pincéis de barba, escovas para cabelos, para cílios ou para unhas e outras escovas de toucador de pessoas, incluídas as que sejam partes de aparelhos, exceto escovas de dentes","18","96032"
"cest_2005800","58","20.058.00","Escovas de dentes, incluídas as escovas para dentaduras","18","96032100"
"cest_2005900","59","20.059.00","Pincéis para aplicação de produtos cosméticos","18","96033000"
"cest_2006000","60","20.060.00","Sortidos de viagem, para toucador de pessoas para costura ou para limpeza de calçado ou de roupas","18","96050000"
"cest_2006100","61","20.061.00","Pentes, travessas para cabelo e artigos semelhantes; grampos (alfinetes) para cabelo; pinças (pinceguiches), onduladores, bobes (rolos) e artefatos semelhantes para penteados, e suas partes, exceto os classificados na posição 8516 e suas partes","18","9615"
"cest_2006200","62","20.062.00","Borlas ou esponjas para pós ou para aplicação de outros cosméticos ou de produtos de toucador","18","96162000"
"cest_2006300","63","20.063.00","Mamadeiras","18","39233090,39241000,39249000,40149090,7013"
"cest_2006400","64","20.064.00","Aparelhos e lâminas de barbear","18","82121020,82122010"
"cest_2006500","65","20.065.00","Algodão hidrófilo, não estéril, destinado à higiene pessoal.","18","56012110"
"cest_2100100","1","21.001.00","Fogões de cozinha de uso doméstico e suas partes","19","73211100,73218100,73219000"
"cest_2100200","2","21.002.00","Combinações de refrigeradores e congeladores (“freezers”), munidos de portas exteriores separadas","19","84181000"
"cest_2100300","3","21.003.00","Refrigeradores do tipo doméstico, de compressão","19","84182100"
"cest_2100400","4","21.004.00","Outros refrigeradores do tipo doméstico","19","84182900"
"cest_2100500","5","21.005.00","Congeladores (“freezers”) horizontais tipo arca, de capacidade não superior a 800 litros","19","84183000"
"cest_2100600","6","21.006.00","Congeladores (“freezers”) verticais tipo armário, de capacidade não superior a 900 litros","19","84184000"
"cest_2100700","7","21.007.00","Outros móveis (arcas, armários, vitrines, balcões e móveis semelhantes) para a conservação e exposição de produtos, que incorporem um equipamento para a produção de frio","19","84185"
"cest_2100800","8","21.008.00","Mini adega e similares","19","8418699"
"cest_2100900","9","21.009.00","Máquinas para produção de gelo","19","84186999"
"cest_2101000","10","21.010.00","Partes dos refrigeradores, congeladores, mini adegas e similares, máquinas para produção de gelo e bebedouros descritos nos CEST 21.002.00, 21.003.00, 21.004.00, 21.005.00, 21.006.00, 21.007.00, 21.008.00, 21.009.00 e 21.013.00","19","84189900"
"cest_2101100","11","21.011.00","Secadoras de roupa de uso doméstico","19","842112"
"cest_2101200","12","21.012.00","Outras secadoras de roupas e centrífugas de uso doméstico","19","84211990"
"cest_2101300","13","21.013.00","Bebedouros refrigerados para água","19","84186931"
"cest_2101400","14","21.014.00","Partes das secadoras de roupas e centrífugas de uso doméstico e dos aparelhos para filtrar ou depurar água, descritos nos CEST 21.011.00 e 21.012.00 e 21.098.00","19","84219"
"cest_2101500","15","21.015.00","Máquinas de lavar louça do tipo doméstico e suas partes","19","84221100,84229010"
"cest_2101600","16","21.016.00","Máquinas que executem pelo menos duas das seguintes funções: impressão, cópia ou transmissão de telecópia (fax), capazes de ser conectadas a uma máquina automática para processamento de dados ou a uma rede","19","844331"
"cest_2101700","17","21.017.00","Outras impressoras, máquinas copiadoras e telecopiadores (fax), mesmo combinados entre si, capazes de ser conectados a uma máquina automática para processamento de dados ou a uma rede","19","844332"
"cest_2101800","18","21.018.00","Partes e acessórios de máquinas e aparelhos de impressão por meio de blocos, cilindros e outros elementos de impressão da posição 8442; e de outras impressoras, máquinas copiadoras e telecopiadores (fax), mesmo combinados entre si","19","84439"
"cest_2101900","19","21.019.00","Máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, de capacidade não superior a 10 kg, em peso de roupa seca, inteiramente automáticas","19","84501100"
"cest_2102000","20","21.020.00","Outras máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, com secador centrífugo incorporado","19","84501200"
"cest_2102100","21","21.021.00","Outras máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico","19","84501900"
"cest_2102200","22","21.022.00","Máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, de capacidade superior a 10 kg, em peso de roupa seca","19","84502"
"cest_2102300","23","21.023.00","Partes de máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico","19","84509"
"cest_2102400","24","21.024.00","Máquinas de secar de uso doméstico de capacidade não superior a 10 kg, em peso de roupa seca","19","84512100"
"cest_2102500","25","21.025.00","Outras máquinas de secar de uso doméstico","19","84512990"
"cest_2102600","26","21.026.00","Partes de máquinas de secar de uso doméstico","19","84519"
"cest_2102700","27","21.027.00","Máquinas de costura de uso doméstico","19","84521000"
"cest_2102800","28","21.028.00","Máquinas automáticas para processamento de dados, portáteis, de peso não superior a 10 kg, contendo pelo menos uma unidade central de processamento, um teclado e uma tela","19","84713"
"cest_2102900","29","21.029.00","Outras máquinas automáticas para processamento de dados","19","84714"
"cest_2103000","30","21.030.00","Unidades de processamento, de pequena capacidade, exceto as das subposições 8471.41 ou 8471.49, podendo conter, no mesmo corpo, um ou dois dos seguintes tipos de unidades: unidade de memória, unidade de entrada e unidade de saída; baseadas em microprocessadores, com capacidade de instalação, dentro do mesmo gabinete, de unidades de memória da subposição 8471.70, podendo conter múltiplos conectores de expansão (“slots”), e valor FOB inferior ou igual a US$ 12.500,00, por unidade","19","84715010"
"cest_2103100","31","21.031.00","Unidades de entrada, exceto as classificadas no código 8471.60.54","19","8471605"
"cest_2103200","32","21.032.00","Outras unidades de entrada ou de saída, podendo conter, no mesmo corpo, unidades de memória","19","84716090"
"cest_2103300","33","21.033.00","Unidades de memória","19","84717"
"cest_2103400","34","21.034.00","Outras máquinas automáticas para processamento de dados e suas unidades; leitores magnéticos ou ópticos, máquinas para registrar dados em suporte sob forma codificada, e máquinas para processamento desses dados, não especificadas nem compreendidas em outras posições","19","84719"
"cest_2103500","35","21.035.00","Partes e acessórios das máquinas da posição 84.71","19","84733"
"cest_2103600","36","21.036.00","Outros transformadores, exceto os classificados nos códigos 8504.33.00 e 8504.34.00","19","85043"
"cest_2103700","37","21.037.00","Carregadores de acumuladores","19","85044010"
"cest_2103800","38","21.038.00","Equipamentos de alimentação ininterrupta de energia (UPS ou “no break”)","19","85044040"
"cest_2103900","39","21.039.00","Outros acumuladores","19","85078000"
"cest_2104000","40","21.040.00","Aspiradores","19","8508"
"cest_2104100","41","21.041.00","Aparelhos eletromecânicos de motor elétrico incorporado, de uso doméstico e suas partes","19","8509"
"cest_2104200","42","21.042.00","Enceradeiras","19","85098010"
"cest_2104300","43","21.043.00","Chaleiras elétricas","19","85161000"
"cest_2104400","44","21.044.00","Ferros elétricos de passar","19","85164000"
"cest_2104500","45","21.045.00","Fornos de micro-ondas","19","85165000"
"cest_2104600","46","21.046.00","Outros fornos; fogareiros (incluídas as chapas de cocção), grelhas e assadeiras, exceto os portáteis","19","85166000"
"cest_2104700","47","21.047.00","Outros fornos; fogareiros (incluídas as chapas de cocção), grelhas e assadeiras, portáteis","19","85166000"
"cest_2104800","48","21.048.00","Outros aparelhos eletrotérmicos de uso doméstico - Cafeteiras","19","85167100"
"cest_2104900","49","21.049.00","Outros aparelhos eletrotérmicos de uso doméstico - Torradeiras","19","85167200"
"cest_2105000","50","21.050.00","Outros aparelhos eletrotérmicos de uso doméstico","19","851679"
"cest_2105100","51","21.051.00","Partes das chaleiras, ferros, fornos e outros aparelhos eletrotérmicos da posição 85.16, descritos nos CEST 21.043.00, 21.044.00, 21.045.00, 21.046.00, 21.047.00, 21.048.00, 21.049.00 e 21.050.00","19","85169000"
"cest_2105200","52","21.052.00","Aparelhos telefônicos por fio com unidade auscultador - microfone sem fio","19","85171100"
"cest_2105300","53","21.053.00","Telefones inteligentes (“smartphones”) e para redes celulares, excetos por satélite, os de uso automotivo e os classificados nos CEST 21.053.01","19","85171300,8517143"
"cest_2105301","53.1","21.053.01","Telefones inteligentes (“smartphones”) e para redes celulares portáteis, excetos por satélite","19","85171300,85171431"
"cest_2105400","54","21.054.00","Outros telefones para outras redes sem fio, excetos os de uso automotivo e os classificados nos CEST 21.053.00 e 21.053.01","19","851714"
"cest_2105500","55","21.055.00","Outros aparelhos telefônicos não combinados com outros aparelhos","19","85171830"
"cest_2105501","55.1","21.055.01","Outros aparelhos telefônicos","19","85171890"
"cest_2105600","56","21.056.00","Outros aparelhos para transmissão ou recepção de voz, imagem ou outros dados em rede com fio.","19","85176259"
"cest_2105601","56.1","21.056.01","Distribuidores de conexões para rede (“hubs”) e moduladores/demoduladores (“modens”).","19","85176254,85176255"
"cest_2105700","57","21.057.00","Microfones e seus suportes; alto-falantes, mesmo montados nos seus receptáculos, fones de ouvido (auscultadores), mesmo combinados com microfone e conjuntos ou sortidos constituídos por um microfone e um ou mais alto-falantes, amplificadores elétricos de audiofrequência, aparelhos elétricos de amplificação de som; suas partes e acessórios; exceto os de uso automotivo","19","8518"
"cest_2105800","58","21.058.00","Aparelhos de radiodifusão suscetíveis de funcionarem sem fonte externa de energia. Aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som; partes e acessórios; exceto os de uso automotivo","19","8519,8522,85271"
"cest_2105900","59","21.059.00","Outros aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som; partes e acessórios; exceto os de uso automotivo","19","85198190"
"cest_2106000","60","21.060.00","Gravador-reprodutor e editor de imagem e som, em discos, por meio magnético, óptico ou optomagnético, exceto de uso automotivo","19","85219010"
"cest_2106100","61","21.061.00","Outros aparelhos videofônicos de gravação ou reprodução, mesmo incorporando um receptor de sinais videofônicos, exceto os de uso automotivo","19","85219090"
"cest_2106200","62","21.062.00","Cartões de memória (""memorycards"")","19","85235110"
"cest_2106300","63","21.063.00","Cartões inteligentes (""smartcards""), exceto o item classificado no CEST 21.064.00","19","852352"
"cest_2106400","64","21.064.00","Cartões inteligentes (""sim cards"")","19","852352"
"cest_2106500","65","21.065.00","Câmeras fotográficas digitais e câmeras de vídeo","19","8525892"
"cest_2106600","66","21.066.00","Outros aparelhos receptores para radiodifusão, mesmo combinados num invólucro, com um aparelho de gravação ou de reprodução de som, ou com um relógio, inclusive caixa acústica para Home Theaters classificados na posição 8518","19","85279"
"cest_2106700","67","21.067.00","Monitores e projetores que não incorporem aparelhos receptores de televisão, policromáticos","19","85284990,85285900,852869"
"cest_2106701","67.1","21.067.01","Projetores capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina","19","85286200"
"cest_2106800","68","21.068.00","Outros monitores capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina, policromáticos","19","85285200"
